sep=;
"Series";"Time";"Value"
"Temperature C - 201 Olsson";"2020-10-18T11:00:00-04:00";21.448
"Temperature C - 201 Olsson";"2020-10-18T14:00:00-04:00";21.422
"Temperature C - 201 Olsson";"2020-10-18T17:00:00-04:00";21.187
"Temperature C - 201 Olsson";"2020-10-18T20:00:00-04:00";20.597
"Temperature C - 201 Olsson";"2020-10-18T23:00:00-04:00";20.247
"Temperature C - 201 Olsson";"2020-10-19T02:00:00-04:00";19.769
"Temperature C - 201 Olsson";"2020-10-19T05:00:00-04:00";20.309
"Temperature C - 201 Olsson";"2020-10-19T08:00:00-04:00";21.452
"Temperature C - 201 Olsson";"2020-10-19T11:00:00-04:00";21.38
"Temperature C - 201 Olsson";"2020-10-19T14:00:00-04:00";21.556
"Temperature C - 201 Olsson";"2020-10-19T17:00:00-04:00";21.601
"Temperature C - 201 Olsson";"2020-10-19T20:00:00-04:00";21.124
"Temperature C - 201 Olsson";"2020-10-19T23:00:00-04:00";20.838
"Temperature C - 201 Olsson";"2020-10-20T02:00:00-04:00";20.492
"Temperature C - 201 Olsson";"2020-10-20T05:00:00-04:00";20.583
"Temperature C - 201 Olsson";"2020-10-20T08:00:00-04:00";21.458
"Temperature C - 201 Olsson";"2020-10-20T11:00:00-04:00";21.403
"Temperature C - 201 Olsson";"2020-10-20T14:00:00-04:00";21.49
"Temperature C - 201 Olsson";"2020-10-20T17:00:00-04:00";21.799
"Temperature C - 201 Olsson";"2020-10-20T20:00:00-04:00";21.577
"Temperature C - 201 Olsson";"2020-10-20T23:00:00-04:00";21.463
"Temperature C - 201 Olsson";"2020-10-21T02:00:00-04:00";21.102
"Temperature C - 201 Olsson";"2020-10-21T05:00:00-04:00";21.336
"Temperature C - 201 Olsson";"2020-10-21T08:00:00-04:00";21.778
"Temperature C - 201 Olsson";"2020-10-21T11:00:00-04:00";21.7
"Temperature C - 201 Olsson";"2020-10-21T14:00:00-04:00";21.976
"Temperature C - 201 Olsson";"2020-10-21T17:00:00-04:00";22.137
"Temperature C - 201 Olsson";"2020-10-21T20:00:00-04:00";22.015
"Temperature C - 201 Olsson";"2020-10-21T23:00:00-04:00";21.778
"Temperature C - 201 Olsson";"2020-10-22T02:00:00-04:00";21.617
"Temperature C - 201 Olsson";"2020-10-22T05:00:00-04:00";21.858
"Temperature C - 201 Olsson";"2020-10-22T08:00:00-04:00";22.159
"Temperature C - 201 Olsson";"2020-10-22T11:00:00-04:00";22.132
"Temperature C - 201 Olsson";"2020-10-22T14:00:00-04:00";22.472
"Temperature C - 201 Olsson";"2020-10-22T17:00:00-04:00";22.441
"Temperature C - 201 Olsson";"2020-10-22T20:00:00-04:00";22.273
"Temperature C - 201 Olsson";"2020-10-22T23:00:00-04:00";22.252
"Temperature C - 201 Olsson";"2020-10-23T02:00:00-04:00";22.125
"Temperature C - 201 Olsson";"2020-10-23T05:00:00-04:00";22.157
"Temperature C - 201 Olsson";"2020-10-23T08:00:00-04:00";22.373
"Temperature C - 201 Olsson";"2020-10-23T11:00:00-04:00";22.292
"Temperature C - 201 Olsson";"2020-10-23T14:00:00-04:00";22.501
"Temperature C - 201 Olsson";"2020-10-23T17:00:00-04:00";22.293
"Temperature C - 201 Olsson";"2020-10-23T20:00:00-04:00";21.998
"Temperature C - 201 Olsson";"2020-10-23T23:00:00-04:00";21.907
"Temperature C - 201 Olsson";"2020-10-24T02:00:00-04:00";21.808
"Temperature C - 201 Olsson";"2020-10-24T05:00:00-04:00";21.647
"Temperature C - 201 Olsson";"2020-10-24T08:00:00-04:00";22.108
"Temperature C - 201 Olsson";"2020-10-24T11:00:00-04:00";22.144
"Temperature C - 201 Olsson";"2020-10-24T14:00:00-04:00";22.225
"Temperature C - 201 Olsson";"2020-10-24T17:00:00-04:00";22.069
"Temperature C - 201 Olsson";"2020-10-24T20:00:00-04:00";21.931
"Temperature C - 201 Olsson";"2020-10-24T23:00:00-04:00";21.785
"Temperature C - 201 Olsson";"2020-10-25T02:00:00-04:00";21.579
"Temperature C - 201 Olsson";"2020-10-25T05:00:00-04:00";21.344
"Temperature C - 201 Olsson";"2020-10-25T08:00:00-04:00";21.944
"Temperature C - 201 Olsson";"2020-10-25T11:00:00-04:00";21.941
"Temperature C - 201 Olsson";"2020-10-25T14:00:00-04:00";21.838
"Temperature C - 201 Olsson";"2020-10-25T17:00:00-04:00";21.422
"Temperature C - 201 Olsson";"2020-10-25T20:00:00-04:00";20.711
"Temperature C - 201 Olsson";"2020-10-25T23:00:00-04:00";20.291
"Temperature C - 201 Olsson";"2020-10-26T02:00:00-04:00";19.873
"Temperature C - 201 Olsson";"2020-10-26T05:00:00-04:00";20.448
"Temperature C - 201 Olsson";"2020-10-26T08:00:00-04:00";21.326
"Temperature C - 201 Olsson";"2020-10-26T11:00:00-04:00";21.289
"Temperature C - 201 Olsson";"2020-10-26T14:00:00-04:00";21.615
"Temperature C - 201 Olsson";"2020-10-26T17:00:00-04:00";21.944
"Temperature C - 201 Olsson";"2020-10-26T20:00:00-04:00";21.269
"Temperature C - 201 Olsson";"2020-10-26T23:00:00-04:00";20.897
"Temperature C - 201 Olsson";"2020-10-27T02:00:00-04:00";20.63
"Temperature C - 201 Olsson";"2020-10-27T05:00:00-04:00";20.752
"Temperature C - 201 Olsson";"2020-10-27T08:00:00-04:00";21.58
"Temperature C - 201 Olsson";"2020-10-27T11:00:00-04:00";21.698
"Temperature C - 201 Olsson";"2020-10-27T14:00:00-04:00";21.887
"Temperature C - 201 Olsson";"2020-10-27T17:00:00-04:00";22.063
"Temperature C - 201 Olsson";"2020-10-27T20:00:00-04:00";21.434
"Temperature C - 201 Olsson";"2020-10-27T23:00:00-04:00";21.059
"Temperature C - 201 Olsson";"2020-10-28T02:00:00-04:00";20.809
"Temperature C - 201 Olsson";"2020-10-28T05:00:00-04:00";21.015
"Temperature C - 201 Olsson";"2020-10-28T08:00:00-04:00";21.612
"Temperature C - 201 Olsson";"2020-10-28T11:00:00-04:00";21.617
"Temperature C - 201 Olsson";"2020-10-28T14:00:00-04:00";21.676
"Temperature C - 201 Olsson";"2020-10-28T17:00:00-04:00";21.715
"Temperature C - 201 Olsson";"2020-10-28T20:00:00-04:00";21.417
"Temperature C - 201 Olsson";"2020-10-28T23:00:00-04:00";21.384
"Temperature C - 201 Olsson";"2020-10-29T02:00:00-04:00";21.285
"Temperature C - 201 Olsson";"2020-10-29T05:00:00-04:00";21.578
"Temperature C - 201 Olsson";"2020-10-29T08:00:00-04:00";21.775
"Temperature C - 201 Olsson";"2020-10-29T11:00:00-04:00";21.785
"Temperature C - 201 Olsson";"2020-10-29T14:00:00-04:00";21.92
"Temperature C - 201 Olsson";"2020-10-29T17:00:00-04:00";21.934
"Temperature C - 201 Olsson";"2020-10-29T20:00:00-04:00";21.771
"Temperature C - 201 Olsson";"2020-10-29T23:00:00-04:00";21.391
"Temperature C - 201 Olsson";"2020-10-30T02:00:00-04:00";21.018
"Temperature C - 201 Olsson";"2020-10-30T05:00:00-04:00";21.171
"Temperature C - 201 Olsson";"2020-10-30T08:00:00-04:00";21.601
"Temperature C - 201 Olsson";"2020-10-30T11:00:00-04:00";21.48
"Temperature C - 201 Olsson";"2020-10-30T14:00:00-04:00";21.687
"Temperature C - 201 Olsson";"2020-10-30T17:00:00-04:00";21.806
"Temperature C - 201 Olsson";"2020-10-30T20:00:00-04:00";21.145
"Temperature C - 201 Olsson";"2020-10-30T23:00:00-04:00";20.604
"Temperature C - 201 Olsson";"2020-10-31T02:00:00-04:00";20.105
"Temperature C - 201 Olsson";"2020-10-31T05:00:00-04:00";19.681
"Temperature C - 201 Olsson";"2020-10-31T08:00:00-04:00";21.602
"Temperature C - 201 Olsson";"2020-10-31T11:00:00-04:00";21.428
"Temperature C - 201 Olsson";"2020-10-31T14:00:00-04:00";21.623
"Temperature C - 201 Olsson";"2020-10-31T17:00:00-04:00";21.152
"Temperature C - 201 Olsson";"2020-10-31T20:00:00-04:00";20.294
"Temperature C - 201 Olsson";"2020-10-31T23:00:00-04:00";19.796
"Temperature C - 201 Olsson";"2020-11-01T01:00:00-05:00";19.52
"Temperature C - 201 Olsson";"2020-11-01T04:00:00-05:00";19.189
"Temperature C - 201 Olsson";"2020-11-01T07:00:00-05:00";19.942
"Temperature C - 201 Olsson";"2020-11-01T10:00:00-05:00";21.311
"Temperature C - 201 Olsson";"2020-11-01T13:00:00-05:00";21.448
"Temperature C - 201 Olsson";"2020-11-01T16:00:00-05:00";21.567
"Temperature C - 201 Olsson";"2020-11-01T19:00:00-05:00";20.364
"Temperature C - 201 Olsson";"2020-11-01T22:00:00-05:00";19.705
"Temperature C - 201 Olsson";"2020-11-02T01:00:00-05:00";19.348
"Temperature C - 201 Olsson";"2020-11-02T04:00:00-05:00";20.799
"Temperature C - 201 Olsson";"2020-11-02T07:00:00-05:00";21.278
"Temperature C - 201 Olsson";"2020-11-02T10:00:00-05:00";21.153
"Temperature C - 201 Olsson";"2020-11-02T13:00:00-05:00";21.374
"Temperature C - 201 Olsson";"2020-11-02T16:00:00-05:00";21.642
"Temperature C - 201 Olsson";"2020-11-02T19:00:00-05:00";20.775
"Temperature C - 201 Olsson";"2020-11-02T22:00:00-05:00";20.093
"Temperature C - 201 Olsson";"2020-11-03T01:00:00-05:00";19.534
"Temperature C - 201 Olsson";"2020-11-03T04:00:00-05:00";19.343
"Temperature C - 201 Olsson";"2020-11-03T07:00:00-05:00";21.383
"Temperature C - 201 Olsson";"2020-11-03T10:00:00-05:00";21.369
"Temperature C - 201 Olsson";"2020-11-03T13:00:00-05:00";21.493
"Temperature C - 201 Olsson";"2020-11-03T16:00:00-05:00";21.834
"Temperature C - 201 Olsson";"2020-11-03T19:00:00-05:00";21.04
"Temperature C - 201 Olsson";"2020-11-03T22:00:00-05:00";20.507
"Temperature C - 201 Olsson";"2020-11-04T01:00:00-05:00";20.012
"Temperature C - 201 Olsson";"2020-11-04T04:00:00-05:00";19.646
"Temperature C - 201 Olsson";"2020-11-04T07:00:00-05:00";21.649
"Temperature C - 201 Olsson";"2020-11-04T10:00:00-05:00";21.722
"Temperature C - 201 Olsson";"2020-11-04T13:00:00-05:00";21.744
"Temperature C - 201 Olsson";"2020-11-04T16:00:00-05:00";21.926
"Temperature C - 201 Olsson";"2020-11-04T19:00:00-05:00";20.952
"Temperature C - 201 Olsson";"2020-11-04T22:00:00-05:00";20.369
"Temperature C - 201 Olsson";"2020-11-05T01:00:00-05:00";19.985
"Temperature C - 201 Olsson";"2020-11-05T04:00:00-05:00";19.826
"Temperature C - 201 Olsson";"2020-11-05T07:00:00-05:00";21.602
"Temperature C - 201 Olsson";"2020-11-05T10:00:00-05:00";21.489
"Temperature C - 201 Olsson";"2020-11-05T13:00:00-05:00";21.236
"Temperature C - 201 Olsson";"2020-11-05T16:00:00-05:00";21.444
"Temperature C - 201 Olsson";"2020-11-05T19:00:00-05:00";20.961
"Temperature C - 201 Olsson";"2020-11-05T22:00:00-05:00";20.644
"Temperature C - 201 Olsson";"2020-11-06T01:00:00-05:00";20.28
"Temperature C - 201 Olsson";"2020-11-06T04:00:00-05:00";20.077
"Temperature C - 201 Olsson";"2020-11-06T07:00:00-05:00";21.649
"Temperature C - 201 Olsson";"2020-11-06T10:00:00-05:00";21.665
"Temperature C - 201 Olsson";"2020-11-06T13:00:00-05:00";21.582
"Temperature C - 201 Olsson";"2020-11-06T16:00:00-05:00";21.856
"Temperature C - 201 Olsson";"2020-11-06T19:00:00-05:00";21.47
"Temperature C - 201 Olsson";"2020-11-06T22:00:00-05:00";20.969
"Temperature C - 201 Olsson";"2020-11-07T01:00:00-05:00";20.444
"Temperature C - 201 Olsson";"2020-11-07T04:00:00-05:00";19.99
"Temperature C - 201 Olsson";"2020-11-07T07:00:00-05:00";20.626
"Temperature C - 201 Olsson";"2020-11-07T10:00:00-05:00";21.942
"Temperature C - 201 Olsson";"2020-11-07T13:00:00-05:00";21.627
"Temperature C - 201 Olsson";"2020-11-07T16:00:00-05:00";21.734
"Temperature C - 201 Olsson";"2020-11-07T19:00:00-05:00";21.27
"Temperature C - 201 Olsson";"2020-11-07T22:00:00-05:00";20.995
"Temperature C - 201 Olsson";"2020-11-08T01:00:00-05:00";20.58
"Temperature C - 201 Olsson";"2020-11-08T04:00:00-05:00";20.208
"Temperature C - 201 Olsson";"2020-11-08T07:00:00-05:00";20.789
"Temperature C - 201 Olsson";"2020-11-08T10:00:00-05:00";21.664
"Temperature C - 201 Olsson";"2020-11-08T13:00:00-05:00";21.76
"Temperature C - 201 Olsson";"2020-11-08T16:00:00-05:00";22.019
"Temperature C - 201 Olsson";"2020-11-08T19:00:00-05:00";21.647
"Temperature C - 201 Olsson";"2020-11-08T22:00:00-05:00";21.404
"Temperature C - 201 Olsson";"2020-11-09T01:00:00-05:00";21.056
"Temperature C - 201 Olsson";"2020-11-09T04:00:00-05:00";20.899
"Temperature C - 201 Olsson";"2020-11-09T07:00:00-05:00";21.914
"Temperature C - 201 Olsson";"2020-11-09T10:00:00-05:00";22.218
"Temperature C - 201 Olsson";"2020-11-09T13:00:00-05:00";22.051
"Temperature C - 201 Olsson";"2020-11-09T16:00:00-05:00";22.234
"Temperature C - 201 Olsson";"2020-11-09T19:00:00-05:00";22.027
"Temperature C - 201 Olsson";"2020-11-09T22:00:00-05:00";21.72
"Temperature C - 201 Olsson";"2020-11-10T01:00:00-05:00";21.435
"Temperature C - 201 Olsson";"2020-11-10T04:00:00-05:00";21.465
"Temperature C - 201 Olsson";"2020-11-10T07:00:00-05:00";22.157
"Temperature C - 201 Olsson";"2020-11-10T10:00:00-05:00";22.086
"Temperature C - 201 Olsson";"2020-11-10T13:00:00-05:00";22.243
"Temperature C - 201 Olsson";"2020-11-10T16:00:00-05:00";22.498
"Temperature C - 201 Olsson";"2020-11-10T19:00:00-05:00";22.226
"Temperature C - 201 Olsson";"2020-11-10T22:00:00-05:00";22.073
"Temperature C - 201 Olsson";"2020-11-11T01:00:00-05:00";21.923
"Temperature C - 201 Olsson";"2020-11-11T04:00:00-05:00";21.828
"Temperature C - 201 Olsson";"2020-11-11T07:00:00-05:00";22.232
"Temperature C - 201 Olsson";"2020-11-11T10:00:00-05:00";22.228
"Temperature C - 201 Olsson";"2020-11-11T13:00:00-05:00";22.076
"Temperature C - 201 Olsson";"2020-11-11T16:00:00-05:00";22.252
"Temperature C - 201 Olsson";"2020-11-11T19:00:00-05:00";22.103
"Temperature C - 201 Olsson";"2020-11-11T22:00:00-05:00";22.051
"Temperature C - 201 Olsson";"2020-11-12T01:00:00-05:00";21.789
"Temperature C - 201 Olsson";"2020-11-12T04:00:00-05:00";21.752
"Temperature C - 201 Olsson";"2020-11-12T07:00:00-05:00";21.993
"Temperature C - 201 Olsson";"2020-11-12T10:00:00-05:00";22.079
"Temperature C - 201 Olsson";"2020-11-12T13:00:00-05:00";22.014
"Temperature C - 201 Olsson";"2020-11-12T16:00:00-05:00";22.001
"Temperature C - 201 Olsson";"2020-11-12T19:00:00-05:00";21.419
"Temperature C - 201 Olsson";"2020-11-12T22:00:00-05:00";20.93
"Temperature C - 201 Olsson";"2020-11-13T01:00:00-05:00";20.564
"Temperature C - 201 Olsson";"2020-11-13T04:00:00-05:00";20.245
"Temperature C - 201 Olsson";"2020-11-13T07:00:00-05:00";21.831
"Temperature C - 201 Olsson";"2020-11-13T10:00:00-05:00";22.019
"Temperature C - 201 Olsson";"2020-11-13T13:00:00-05:00";21.787
"Temperature C - 201 Olsson";"2020-11-13T16:00:00-05:00";21.679
"Temperature C - 201 Olsson";"2020-11-13T19:00:00-05:00";20.937
"Temperature C - 201 Olsson";"2020-11-13T22:00:00-05:00";20.405
"Temperature C - 201 Olsson";"2020-11-14T01:00:00-05:00";20.042
"Temperature C - 201 Olsson";"2020-11-14T04:00:00-05:00";19.545
"Temperature C - 201 Olsson";"2020-11-14T07:00:00-05:00";20.23
"Temperature C - 201 Olsson";"2020-11-14T10:00:00-05:00";21.329
"Temperature C - 201 Olsson";"2020-11-14T13:00:00-05:00";21.096
"Temperature C - 201 Olsson";"2020-11-14T16:00:00-05:00";21.197
"Temperature C - 201 Olsson";"2020-11-14T19:00:00-05:00";20.39
"Temperature C - 201 Olsson";"2020-11-14T22:00:00-05:00";20.002
"Temperature C - 201 Olsson";"2020-11-15T01:00:00-05:00";19.71
"Temperature C - 201 Olsson";"2020-11-15T04:00:00-05:00";19.397
"Temperature C - 201 Olsson";"2020-11-15T07:00:00-05:00";20.231
"Temperature C - 201 Olsson";"2020-11-15T10:00:00-05:00";21.495
"Temperature C - 201 Olsson";"2020-11-15T13:00:00-05:00";21.437
"Temperature C - 201 Olsson";"2020-11-15T16:00:00-05:00";21.302
"Temperature C - 201 Olsson";"2020-11-15T19:00:00-05:00";20.411
"Temperature C - 201 Olsson";"2020-11-15T22:00:00-05:00";19.724
"Temperature C - 201 Olsson";"2020-11-16T01:00:00-05:00";19.309
"Temperature C - 201 Olsson";"2020-11-16T04:00:00-05:00";18.887
"Temperature C - 201 Olsson";"2020-11-16T07:00:00-05:00";21.012
"Temperature C - 201 Olsson";"2020-11-16T10:00:00-05:00";21.133
"Temperature C - 201 Olsson";"2020-11-16T13:00:00-05:00";21.185
"Temperature C - 201 Olsson";"2020-11-16T16:00:00-05:00";21.266
"Temperature C - 201 Olsson";"2020-11-16T19:00:00-05:00";20.52
"Temperature C - 201 Olsson";"2020-11-16T22:00:00-05:00";20.029
"Temperature C - 201 Olsson";"2020-11-17T01:00:00-05:00";19.553
"Temperature C - 201 Olsson";"2020-11-17T04:00:00-05:00";19.249
"Temperature C - 201 Olsson";"2020-11-17T07:00:00-05:00";21.308
"Temperature C - 201 Olsson";"2020-11-17T10:00:00-05:00";21.337
"Temperature C - 201 Olsson";"2020-11-17T13:00:00-05:00";21.686
"Temperature C - 201 Olsson";"2020-11-17T16:00:00-05:00";22.218
"Temperature C - 201 Olsson";"2020-11-17T19:00:00-05:00";21.294
"Temperature C - 201 Olsson";"2020-11-17T22:00:00-05:00";20.449
"Temperature C - 201 Olsson";"2020-11-18T01:00:00-05:00";19.849
"Temperature C - 201 Olsson";"2020-11-18T04:00:00-05:00";21.358
"Temperature C - 201 Olsson";"2020-11-18T07:00:00-05:00";21.664
"Temperature C - 201 Olsson";"2020-11-18T10:00:00-05:00";21.758
"Temperature C - 201 Olsson";"2020-11-18T13:00:00-05:00";22.007
"Temperature C - 201 Olsson";"2020-11-18T16:00:00-05:00";22.18
"Temperature C - 201 Olsson";"2020-11-18T19:00:00-05:00";21.272
"Temperature C - 201 Olsson";"2020-11-18T22:00:00-05:00";20.354
"Temperature C - 201 Olsson";"2020-11-19T01:00:00-05:00";19.753
"Temperature C - 201 Olsson";"2020-11-19T04:00:00-05:00";21.285
"Temperature C - 201 Olsson";"2020-11-19T07:00:00-05:00";21.584
"Temperature C - 201 Olsson";"2020-11-19T10:00:00-05:00";21.656
"Temperature C - 201 Olsson";"2020-11-19T13:00:00-05:00";21.917
"Temperature C - 201 Olsson";"2020-11-19T16:00:00-05:00";22.083
"Temperature C - 201 Olsson";"2020-11-19T19:00:00-05:00";21.293
"Temperature C - 201 Olsson";"2020-11-19T22:00:00-05:00";20.468
"Temperature C - 201 Olsson";"2020-11-20T01:00:00-05:00";19.891
"Temperature C - 201 Olsson";"2020-11-20T04:00:00-05:00";19.534
"Temperature C - 201 Olsson";"2020-11-20T07:00:00-05:00";21.641
"Temperature C - 201 Olsson";"2020-11-20T10:00:00-05:00";21.981
"Temperature C - 201 Olsson";"2020-11-20T13:00:00-05:00";22.311
"Temperature C - 201 Olsson";"2020-11-20T16:00:00-05:00";22.432
"Temperature C - 201 Olsson";"2020-11-20T19:00:00-05:00";21.48
"Temperature C - 201 Olsson";"2020-11-20T22:00:00-05:00";20.914
"Temperature C - 201 Olsson";"2020-11-21T01:00:00-05:00";20.512
"Temperature C - 201 Olsson";"2020-11-21T04:00:00-05:00";20.178
"Temperature C - 201 Olsson";"2020-11-21T07:00:00-05:00";20.401
"Temperature C - 201 Olsson";"2020-11-21T10:00:00-05:00";22.2
"Temperature C - 201 Olsson";"2020-11-21T13:00:00-05:00";22.238
"Temperature C - 201 Olsson";"2020-11-21T16:00:00-05:00";22.212
"Temperature C - 201 Olsson";"2020-11-21T19:00:00-05:00";21.604
"Temperature C - 201 Olsson";"2020-11-21T22:00:00-05:00";21.251
"Temperature C - 201 Olsson";"2020-11-22T01:00:00-05:00";20.989
"Temperature C - 201 Olsson";"2020-11-22T04:00:00-05:00";20.708
"Temperature C - 201 Olsson";"2020-11-22T07:00:00-05:00";20.909
"Temperature C - 201 Olsson";"2020-11-22T10:00:00-05:00";22.237
"Temperature C - 201 Olsson";"2020-11-22T13:00:00-05:00";22.377
"Temperature C - 201 Olsson";"2020-11-22T16:00:00-05:00";22.215
"Temperature C - 201 Olsson";"2020-11-22T19:00:00-05:00";21.429
"Temperature C - 201 Olsson";"2020-11-22T22:00:00-05:00";21.051
"Temperature C - 201 Olsson";"2020-11-23T01:00:00-05:00";20.807
"Temperature C - 201 Olsson";"2020-11-23T04:00:00-05:00";20.531
"Temperature C - 201 Olsson";"2020-11-23T07:00:00-05:00";21.44
"Temperature C - 201 Olsson";"2020-11-23T10:00:00-05:00";21.708
"Temperature C - 201 Olsson";"2020-11-23T13:00:00-05:00";22.059
"Temperature C - 201 Olsson";"2020-11-23T16:00:00-05:00";22.404
"Temperature C - 201 Olsson";"2020-11-23T19:00:00-05:00";21.487
"Temperature C - 201 Olsson";"2020-11-23T22:00:00-05:00";20.869
"Temperature C - 201 Olsson";"2020-11-24T01:00:00-05:00";20.363
"Temperature C - 201 Olsson";"2020-11-24T04:00:00-05:00";21.329
"Temperature C - 201 Olsson";"2020-11-24T07:00:00-05:00";21.874
"Temperature C - 201 Olsson";"2020-11-24T10:00:00-05:00";22.094
"Temperature C - 201 Olsson";"2020-11-24T13:00:00-05:00";22.258
"Temperature C - 201 Olsson";"2020-11-24T16:00:00-05:00";22.5
"Temperature C - 201 Olsson";"2020-11-24T19:00:00-05:00";21.682
"Temperature C - 201 Olsson";"2020-11-24T22:00:00-05:00";21.194
"Temperature C - 201 Olsson";"2020-11-25T01:00:00-05:00";20.626
"Temperature C - 201 Olsson";"2020-11-25T04:00:00-05:00";20.157
"Temperature C - 201 Olsson";"2020-11-25T07:00:00-05:00";21.603
"Temperature C - 201 Olsson";"2020-11-25T10:00:00-05:00";21.928
"Temperature C - 201 Olsson";"2020-11-25T13:00:00-05:00";22.275
"Temperature C - 201 Olsson";"2020-11-25T16:00:00-05:00";22.387
"Temperature C - 201 Olsson";"2020-11-25T19:00:00-05:00";21.476
"Temperature C - 201 Olsson";"2020-11-25T22:00:00-05:00";20.714
"Temperature C - 201 Olsson";"2020-11-26T01:00:00-05:00";20.472
"Temperature C - 201 Olsson";"2020-11-26T04:00:00-05:00";null
"Temperature C - 201 Olsson";"2020-11-26T07:00:00-05:00";null
"Temperature C - 201 Olsson";"2020-11-26T10:00:00-05:00";null
"Temperature C - 201 Olsson";"2020-11-26T13:00:00-05:00";null
"Temperature C - 201 Olsson";"2020-11-26T16:00:00-05:00";null
